POSTE;NOM;ALT;DATE;RR_RRMOY;T_TMMOY
25056001;BESANCON;307;01;89,7;2,9
25056001;BESANCON;307;02;81,2;3,9
25056001;BESANCON;307;03;85,0;7,5
25056001;BESANCON;307;04;86,6;10,8
25056001;BESANCON;307;05;107,9;14,6
25056001;BESANCON;307;06;97,5;18,2
25056001;BESANCON;307;07;88,8;20,2
25056001;BESANCON;307;08;96,1;20,0
25056001;BESANCON;307;09;100,7;16,0
25056001;BESANCON;307;10;111,7;11,9
25056001;BESANCON;307;11;106,5;6,7
25056001;BESANCON;307;12;105,3;3,7
25056001;BESANCON;307;13;1157,0;11,4
26198001;MONTELIMAR;73;01;68,7;5,7
26198001;MONTELIMAR;73;02;42,5;6,6
26198001;MONTELIMAR;73;03;49,0;10,2
26198001;MONTELIMAR;73;04;74,4;13,1
26198001;MONTELIMAR;73;05;77,7;17,1
26198001;MONTELIMAR;73;06;56,5;21,1
26198001;MONTELIMAR;73;07;55,1;23,7
26198001;MONTELIMAR;73;08;56,3;23,5
26198001;MONTELIMAR;73;09;115,9;19,2
26198001;MONTELIMAR;73;10;133,0;14,8
26198001;MONTELIMAR;73;11;128,7;9,5
26198001;MONTELIMAR;73;12;61,7;6,2
26198001;MONTELIMAR;73;13;919,5;14,2
27347001;EVREUX-HUEST;138;01;49,0;4,3
27347001;EVREUX-HUEST;138;02;43,6;4,8
27347001;EVREUX-HUEST;138;03;44,3;7,5
27347001;EVREUX-HUEST;138;04;43,8;10,0
27347001;EVREUX-HUEST;138;05;53,5;13,3
27347001;EVREUX-HUEST;138;06;50,7;16,5
27347001;EVREUX-HUEST;138;07;49,4;18,8
27347001;EVREUX-HUEST;138;08;45,0;18,8
27347001;EVREUX-HUEST;138;09;44,6;15,6
27347001;EVREUX-HUEST;138;10;58,1;11,9
27347001;EVREUX-HUEST;138;11;53,8;7,6
27347001;EVREUX-HUEST;138;12;64,8;4,7
27347001;EVREUX-HUEST;138;13;600,6;11,2
28070001;CHARTRES;155;01;49,9;4,3
28070001;CHARTRES;155;02;41,5;4,8
28070001;CHARTRES;155;03;43,5;7,8
28070001;CHARTRES;155;04;44,6;10,3
28070001;CHARTRES;155;05;55,3;13,8
28070001;CHARTRES;155;06;51,5;17,0
28070001;CHARTRES;155;07;51,0;19,4
28070001;CHARTRES;155;08;47,7;19,4
28070001;CHARTRES;155;09;46,0;15,9
28070001;CHARTRES;155;10;58,4;12,1
28070001;CHARTRES;155;11;56,0;7,6
28070001;CHARTRES;155;12;60,7;4,8
28070001;CHARTRES;155;13;606,1;11,4
28198001;CHATEAUDUN;126;01;51,5;4,3
28198001;CHATEAUDUN;126;02;41,3;4,8
28198001;CHATEAUDUN;126;03;44,2;7,8
28198001;CHATEAUDUN;126;04;46,9;10,4
28198001;CHATEAUDUN;126;05;56,1;13,9
28198001;CHATEAUDUN;126;06;48,2;17,3
28198001;CHATEAUDUN;126;07;51,9;19,6
28198001;CHATEAUDUN;126;08;42,9;19,6
28198001;CHATEAUDUN;126;09;42,7;16,0
28198001;CHATEAUDUN;126;10;61,0;12,1
28198001;CHATEAUDUN;126;11;55,1;7,5
28198001;CHATEAUDUN;126;12;61,5;4,7
28198001;CHATEAUDUN;126;13;603,3;11,5
29075001;BREST-GUIPAVAS;94;01;142,6;7,1
29075001;BREST-GUIPAVAS;94;02;118,7;7,1
29075001;BREST-GUIPAVAS;94;03;82,2;8,6
29075001;BREST-GUIPAVAS;94;04;91,8;10,1
29075001;BREST-GUIPAVAS;94;05;74,6;12,8
29075001;BREST-GUIPAVAS;94;06;64,6;15,3
29075001;BREST-GUIPAVAS;94;07;70,7;17,0
29075001;BREST-GUIPAVAS;94;08;75,3;17,1
29075001;BREST-GUIPAVAS;94;09;78,6;15,4
29075001;BREST-GUIPAVAS;94;10;129,4;12,8
29075001;BREST-GUIPAVAS;94;11;146,7;9,8
29075001;BREST-GUIPAVAS;94;12;154,6;7,7
29075001;BREST-GUIPAVAS;94;13;1229,8;11,7
29120001;LANVEOC;81;01;118,1;7,5
29120001;LANVEOC;81;02;97,8;7,5
29120001;LANVEOC;81;03;71,8;9,0
29120001;LANVEOC;81;04;75,2;10,6
29120001;LANVEOC;81;05;61,3;13,2
29120001;LANVEOC;81;06;55,6;15,7
29120001;LANVEOC;81;07;57,3;17,4
29120001;LANVEOC;81;08;61,8;17,5
29120001;LANVEOC;81;09;69,8;16,0
29120001;LANVEOC;81;10;108,0;13,3
29120001;LANVEOC;81;11;126,9;10,3
29120001;LANVEOC;81;12;126,5;8,2
29120001;LANVEOC;81;13;1030,1;12,2
29155005;OUESSANT-STIFF;64;01;92,7;8,6
29155005;OUESSANT-STIFF;64;02;75,3;8,4
29155005;OUESSANT-STIFF;64;03;56,1;9,3
29155005;OUESSANT-STIFF;64;04;58,2;10,7
29155005;OUESSANT-STIFF;64;05;50,0;12,7
29155005;OUESSANT-STIFF;64;06;48,6;14,9
29155005;OUESSANT-STIFF;64;07;47,2;16,5
29155005;OUESSANT-STIFF;64;08;60,5;16,8
29155005;OUESSANT-STIFF;64;09;52,1;15,7
29155005;OUESSANT-STIFF;64;10;80,7;13,8
29155005;OUESSANT-STIFF;64;11;95,1;11,2
29155005;OUESSANT-STIFF;64;12;96,1;9,3
29155005;OUESSANT-STIFF;64;13;812,6;12,3
29178001;PLOUDALMEZEAU;40;01;;
29178001;PLOUDALMEZEAU;40;02;;
29178001;PLOUDALMEZEAU;40;03;;
29178001;PLOUDALMEZEAU;40;04;;
29178001;PLOUDALMEZEAU;40;05;;
29178001;PLOUDALMEZEAU;40;06;;
29178001;PLOUDALMEZEAU;40;07;;
29178001;PLOUDALMEZEAU;40;08;;
29178001;PLOUDALMEZEAU;40;09;;
29178001;PLOUDALMEZEAU;40;10;;
29178001;PLOUDALMEZEAU;40;11;;
29178001;PLOUDALMEZEAU;40;12;;
29178001;PLOUDALMEZEAU;40;13;;
29216001;QUIMPER;82;01;144,0;7,1
29216001;QUIMPER;82;02;114,9;7,2
29216001;QUIMPER;82;03;83,8;8,8
29216001;QUIMPER;82;04;87,8;10,6
29216001;QUIMPER;82;05;77,1;13,4
29216001;QUIMPER;82;06;63,9;16,0
29216001;QUIMPER;82;07;69,9;17,7
29216001;QUIMPER;82;08;70,5;17,7
29216001;QUIMPER;82;09;78,2;15,9
29216001;QUIMPER;82;10;123,2;13,0
29216001;QUIMPER;82;11;148,0;9,8
29216001;QUIMPER;82;12;153,1;7,7
29216001;QUIMPER;82;13;1214,4;12,1
29264001;LANDIVISIAU;109;01;140,2;6,9
29264001;LANDIVISIAU;109;02;115,8;6,9
29264001;LANDIVISIAU;109;03;77,9;8,4
29264001;LANDIVISIAU;109;04;84,6;9,9
29264001;LANDIVISIAU;109;05;72,2;12,6
29264001;LANDIVISIAU;109;06;63,0;15,1
29264001;LANDIVISIAU;109;07;64,1;16,9
29264001;LANDIVISIAU;109;08;65,7;17,0
29264001;LANDIVISIAU;109;09;72,5;15,3
29264001;LANDIVISIAU;109;10;118,0;12,7
29264001;LANDIVISIAU;109;11;135,2;9,6
29264001;LANDIVISIAU;109;12;151,2;7,5
29264001;LANDIVISIAU;109;13;1160,4;11,6
30189001;NIMES-COURBESSAC;59;01;64,1;7,3
30189001;NIMES-COURBESSAC;59;02;40,1;8,1
30189001;NIMES-COURBESSAC;59;03;44,7;11,5
30189001;NIMES-COURBESSAC;59;04;67,1;14,1
30189001;NIMES-COURBESSAC;59;05;55,1;18,0
30189001;NIMES-COURBESSAC;59;06;43,0;22,3
30189001;NIMES-COURBESSAC;59;07;30,2;25,2
30189001;NIMES-COURBESSAC;59;08;44,4;24,9
30189001;NIMES-COURBESSAC;59;09;100,3;20,5
30189001;NIMES-COURBESSAC;59;10;95,0;16,3
30189001;NIMES-COURBESSAC;59;11;97,1;11,0
30189001;NIMES-COURBESSAC;59;12;53,3;7,8
30189001;NIMES-COURBESSAC;59;13;734,4;15,6
30258001;NIMES-GARONS;94;01;58,3;7,1
30258001;NIMES-GARONS;94;02;36,8;7,9
30258001;NIMES-GARONS;94;03;44,7;11,3
30258001;NIMES-GARONS;94;04;64,5;13,8
30258001;NIMES-GARONS;94;05;48,3;17,7
30258001;NIMES-GARONS;94;06;35,4;22,0
30258001;NIMES-GARONS;94;07;23,7;24,7
30258001;NIMES-GARONS;94;08;34,8;24,5
30258001;NIMES-GARONS;94;09;101,9;20,2
30258001;NIMES-GARONS;94;10;92,0;16,0
30258001;NIMES-GARONS;94;11;93,4;10,9
30258001;NIMES-GARONS;94;12;50,8;7,7
30258001;NIMES-GARONS;94;13;684,6;15,3
30339001;MONT AIGOUAL;1567;01;176,4;-1,0
30339001;MONT AIGOUAL;1567;02;141,1;-1,4
30339001;MONT AIGOUAL;1567;03;136,9;1,1
30339001;MONT AIGOUAL;1567;04;169,3;3,4
30339001;MONT AIGOUAL;1567;05;157,5;7,4
30339001;MONT AIGOUAL;1567;06;89,1;11,5
30339001;MONT AIGOUAL;1567;07;57,0;14,1
30339001;MONT AIGOUAL;1567;08;60,4;14,3
30339001;MONT AIGOUAL;1567;09;184,0;10,2
30339001;MONT AIGOUAL;1567;10;309,7;6,7
30339001;MONT AIGOUAL;1567;11;297,4;2,2
30339001;MONT AIGOUAL;1567;12;191,2;0,1
30339001;MONT AIGOUAL;1567;13;1970,0;5,7
31069001;TOULOUSE-BLAGNAC;151;01;52,5;6,3
31069001;TOULOUSE-BLAGNAC;151;02;37,2;7,1
31069001;TOULOUSE-BLAGNAC;151;03;45,3;10,3
31069001;TOULOUSE-BLAGNAC;151;04;65,2;12,7
31069001;TOULOUSE-BLAGNAC;151;05;73,6;16,4
31069001;TOULOUSE-BLAGNAC;151;06;64,2;20,3
31069001;TOULOUSE-BLAGNAC;151;07;40,1;22,6
31069001;TOULOUSE-BLAGNAC;151;08;44,6;22,8
31069001;TOULOUSE-BLAGNAC;151;09;45,7;19,3
31069001;TOULOUSE-BLAGNAC;151;10;54,3;15,3
31069001;TOULOUSE-BLAGNAC;151;11;55,0;9,9
31069001;TOULOUSE-BLAGNAC;151;12;49,3;7,0
31069001;TOULOUSE-BLAGNAC;151;13;627,0;14,2
32013005;AUCH;122;01;62,0;5,9
32013005;AUCH;122;02;45,8;6,6
32013005;AUCH;122;03;49,5;9,6
32013005;AUCH;122;04;64,2;12,1
32013005;AUCH;122;05;72,9;15,8
32013005;AUCH;122;06;58,6;19,5
32013005;AUCH;122;07;55,1;21,6
32013005;AUCH;122;08;56,2;21,8
32013005;AUCH;122;09;53,0;18,4
32013005;AUCH;122;10;55,8;14,6
32013005;AUCH;122;11;64,1;9,3
32013005;AUCH;122;12;58,6;6,4
32013005;AUCH;122;13;695,8;13,5
33281001;BORDEAUX-MERIGNAC;47;01;86,9;7,1
33281001;BORDEAUX-MERIGNAC;47;02;66,9;7,8
33281001;BORDEAUX-MERIGNAC;47;03;63,3;10,7
33281001;BORDEAUX-MERIGNAC;47;04;75,6;13,0
33281001;BORDEAUX-MERIGNAC;47;05;71,1;16,6
33281001;BORDEAUX-MERIGNAC;47;06;70,4;19,8
33281001;BORDEAUX-MERIGNAC;47;07;48,6;21,7
33281001;BORDEAUX-MERIGNAC;47;08;56,7;21,9
33281001;BORDEAUX-MERIGNAC;47;09;81,2;18,8
33281001;BORDEAUX-MERIGNAC;47;10;83,3;15,2
33281001;BORDEAUX-MERIGNAC;47;11;114,5;10,4
33281001;BORDEAUX-MERIGNAC;47;12;106,4;7,7
33281001;BORDEAUX-MERIGNAC;47;13;924,9;14,2
33529001;CAZAUX;23;01;98,8;7,1
33529001;CAZAUX;23;02;73,9;7,5
33529001;CAZAUX;23;03;67,2;10,2
33529001;CAZAUX;23;04;73,0;12,4
33529001;CAZAUX;23;05;62,8;15,9
33529001;CAZAUX;23;06;66,3;18,9
33529001;CAZAUX;23;07;44,1;20,8
33529001;CAZAUX;23;08;60,9;21,0
33529001;CAZAUX;23;09;76,0;18,2
33529001;CAZAUX;23;10;87,9;14,9
33529001;CAZAUX;23;11;127,8;10,4
33529001;CAZAUX;23;12;109,4;7,7
33529001;CAZAUX;23;13;948,1;13,7
34154001;MONTPELLIER-AEROPORT;1;01;56,2;7,6
34154001;MONTPELLIER-AEROPORT;1;02;39,2;8,3
34154001;MONTPELLIER-AEROPORT;1;03;41,5;11,4
34154001;MONTPELLIER-AEROPORT;1;04;55,8;13,9
34154001;MONTPELLIER-AEROPORT;1;05;44,0;17,8
34154001;MONTPELLIER-AEROPORT;1;06;32,9;21,8
34154001;MONTPELLIER-AEROPORT;1;07;17,1;24,4
34154001;MONTPELLIER-AEROPORT;1;08;35,9;24,1
34154001;MONTPELLIER-AEROPORT;1;09;86,7;20,2
34154001;MONTPELLIER-AEROPORT;1;10;94,7;16,4
34154001;MONTPELLIER-AEROPORT;1;11;78,1;11,6
34154001;MONTPELLIER-AEROPORT;1;12;57,1;8,3
34154001;MONTPELLIER-AEROPORT;1;13;639,2;15,5
34209002;BEZIERS-VIAS;15;01;47,5;7,8
34209002;BEZIERS-VIAS;15;02;52,0;8,3
34209002;BEZIERS-VIAS;15;03;41,4;11,1
34209002;BEZIERS-VIAS;15;04;51,2;13,6
34209002;BEZIERS-VIAS;15;05;42,4;17,2
34209002;BEZIERS-VIAS;15;06;26,3;21,4
34209002;BEZIERS-VIAS;15;07;13,7;24,0
34209002;BEZIERS-VIAS;15;08;25,5;23,7
34209002;BEZIERS-VIAS;15;09;61,6;19,9
34209002;BEZIERS-VIAS;15;10;83,9;16,5
34209002;BEZIERS-VIAS;15;11;68,6;11,6
34209002;BEZIERS-VIAS;15;12;41,2;8,3
34209002;BEZIERS-VIAS;15;13;555,3;15,3
34301002;SETE;75;01;51,6;8,5
34301002;SETE;75;02;41,0;8,9
34301002;SETE;75;03;43,2;11,8
34301002;SETE;75;04;49,2;14,2
34301002;SETE;75;05;39,6;17,8
34301002;SETE;75;06;24,6;21,8
34301002;SETE;75;07;14,3;24,3
34301002;SETE;75;08;26,3;24,1
34301002;SETE;75;09;62,7;20,5
34301002;SETE;75;10;84,7;16,8
34301002;SETE;75;11;61,2;12,2
34301002;SETE;75;12;45,0;9,3
34301002;SETE;75;13;543,4;15,9
35228001;DINARD;65;01;64,0;6,5
35228001;DINARD;65;02;56,0;6,7
35228001;DINARD;65;03;47,6;8,5
35228001;DINARD;65;04;53,9;10,3
35228001;DINARD;65;05;56,0;13,2
35228001;DINARD;65;06;54,1;16,0
35228001;DINARD;65;07;46,1;17,8
35228001;DINARD;65;08;58,3;18,0
35228001;DINARD;65;09;60,2;16,0
35228001;DINARD;65;10;81,3;13,1
35228001;DINARD;65;11;89,0;9,5
35228001;DINARD;65;12;85,5;6,9
35228001;DINARD;65;13;752,0;11,9
35281001;RENNES-ST JACQUES;36;01;66,6;6,2
35281001;RENNES-ST JACQUES;36;02;51,6;6,6
35281001;RENNES-ST JACQUES;36;03;48,9;8,8
35281001;RENNES-ST JACQUES;36;04;51,2;11,0
35281001;RENNES-ST JACQUES;36;05;58,1;14,3
35281001;RENNES-ST JACQUES;36;06;50,9;17,3
35281001;RENNES-ST JACQUES;36;07;44,0;19,2
35281001;RENNES-ST JACQUES;36;08;43,5;19,3
35281001;RENNES-ST JACQUES;36;09;56,6;16,6
35281001;RENNES-ST JACQUES;36;10;73,1;13,2
35281001;RENNES-ST JACQUES;36;11;73,2;9,2
35281001;RENNES-ST JACQUES;36;12;73,3;6,6
35281001;RENNES-ST JACQUES;36;13;691,0;12,4
36063001;CHATEAUROUX  DEOLS;158;01;57,5;4,7
36063001;CHATEAUROUX  DEOLS;158;02;46,5;5,2
36063001;CHATEAUROUX  DEOLS;158;03;50,4;8,4
36063001;CHATEAUROUX  DEOLS;158;04;65,5;10,9
36063001;CHATEAUROUX  DEOLS;158;05;72,6;14,6
36063001;CHATEAUROUX  DEOLS;158;06;58,3;18,2
36063001;CHATEAUROUX  DEOLS;158;07;56,7;20,4
36063001;CHATEAUROUX  DEOLS;158;08;56,9;20,4
36063001;CHATEAUROUX  DEOLS;158;09;59,5;16,7
36063001;CHATEAUROUX  DEOLS;158;10;71,9;12,9
36063001;CHATEAUROUX  DEOLS;158;11;65,6;8,0
36063001;CHATEAUROUX  DEOLS;158;12;67,2;5,1
36063001;CHATEAUROUX  DEOLS;158;13;728,6;12,1
37179001;TOURS;108;01;63,0;5,1
37179001;TOURS;108;02;52,4;5,6
37179001;TOURS;108;03;48,7;8,6
37179001;TOURS;108;04;53,0;11,0
37179001;TOURS;108;05;57,7;14,5
37179001;TOURS;108;06;53,2;18,0
37179001;TOURS;108;07;46,6;20,2
37179001;TOURS;108;08;44,0;20,2
37179001;TOURS;108;09;51,8;16,8
37179001;TOURS;108;10;66,0;13,0
37179001;TOURS;108;11;69,3;8,3
37179001;TOURS;108;12;72,1;5,5
37179001;TOURS;108;13;677,8;12,2
38384001;GRENOBLE-ST GEOIRS;384;01;63,3;2,8
38384001;GRENOBLE-ST GEOIRS;384;02;48,7;3,8
38384001;GRENOBLE-ST GEOIRS;384;03;63,0;7,4
38384001;GRENOBLE-ST GEOIRS;384;04;75,5;10,4
38384001;GRENOBLE-ST GEOIRS;384;05;90,7;14,5
38384001;GRENOBLE-ST GEOIRS;384;06;73,3;18,4
38384001;GRENOBLE-ST GEOIRS;384;07;66,5;20,6
38384001;GRENOBLE-ST GEOIRS;384;08;66,3;20,5
38384001;GRENOBLE-ST GEOIRS;384;09;98,9;16,4
38384001;GRENOBLE-ST GEOIRS;384;10;106,7;12,3
38384001;GRENOBLE-ST GEOIRS;384;11;98,6;6,9
38384001;GRENOBLE-ST GEOIRS;384;12;63,6;3,5
38384001;GRENOBLE-ST GEOIRS;384;13;915,1;11,5
39526003;TAVAUX SA;195;01;59,3;3,0
39526003;TAVAUX SA;195;02;54,5;4,1
39526003;TAVAUX SA;195;03;58,9;7,7
39526003;TAVAUX SA;195;04;66,2;11,2
39526003;TAVAUX SA;195;05;90,3;14,9
39526003;TAVAUX SA;195;06;72,9;18,8
39526003;TAVAUX SA;195;07;71,4;20,6
39526003;TAVAUX SA;195;08;79,5;20,3
39526003;TAVAUX SA;195;09;69,9;16,5
39526003;TAVAUX SA;195;10;86,6;12,5
39526003;TAVAUX SA;195;11;90,1;6,9
39526003;TAVAUX SA;195;12;69,1;3,7
39526003;TAVAUX SA;195;13;868,7;11,7
40046001;BISCARROSSE;35;01;86,6;8,2
40046001;BISCARROSSE;35;02;64,5;8,7
40046001;BISCARROSSE;35;03;57,9;11,1
40046001;BISCARROSSE;35;04;65,7;13,0
40046001;BISCARROSSE;35;05;64,0;16,3
40046001;BISCARROSSE;35;06;61,2;19,2
40046001;BISCARROSSE;35;07;40,8;21,2
40046001;BISCARROSSE;35;08;56,4;21,5
40046001;BISCARROSSE;35;09;72,7;19,2
40046001;BISCARROSSE;35;10;77,9;16,1
40046001;BISCARROSSE;35;11;115,2;11,6
40046001;BISCARROSSE;35;12;88,6;8,9
40046001;BISCARROSSE;35;13;851,5;14,6
40088001;DAX;31;01;112,6;7,5
40088001;DAX;31;02;89,7;8,3
40088001;DAX;31;03;85,6;11,2
40088001;DAX;31;04;103,9;13,3
40088001;DAX;31;05;92,7;16,7
40088001;DAX;31;06;73,7;19,8
40088001;DAX;31;07;62,7;21,6
40088001;DAX;31;08;63,3;21,9
40088001;DAX;31;09;88,9;19,2
40088001;DAX;31;10;108,3;15,6
40088001;DAX;31;11;156,6;10,7
40088001;DAX;31;12;117,2;8,0
40088001;DAX;31;13;1155,2;14,5
40192001;MONT-DE-MARSAN;59;01;82,2;6,5
40192001;MONT-DE-MARSAN;59;02;61,8;7,2
40192001;MONT-DE-MARSAN;59;03;68,6;10,3
40192001;MONT-DE-MARSAN;59;04;87,7;12,7
40192001;MONT-DE-MARSAN;59;05;79,1;16,3
40192001;MONT-DE-MARSAN;59;06;73,0;19,6
40192001;MONT-DE-MARSAN;59;07;55,4;21,6
40192001;MONT-DE-MARSAN;59;08;59,7;21,8
40192001;MONT-DE-MARSAN;59;09;72,6;18,5
40192001;MONT-DE-MARSAN;59;10;85,4;14,8
40192001;MONT-DE-MARSAN;59;11;105,1;9,7
40192001;MONT-DE-MARSAN;59;12;87,5;7,0
40192001;MONT-DE-MARSAN;59;13;918,1;13,8
41097001;ROMORANTIN;83;01;55,6;4,6
41097001;ROMORANTIN;83;02;47,1;5,0
41097001;ROMORANTIN;83;03;47,1;8,0
41097001;ROMORANTIN;83;04;57,4;10,4
41097001;ROMORANTIN;83;05;68,5;14,2
41097001;ROMORANTIN;83;06;53,5;17,6
41097001;ROMORANTIN;83;07;55,9;19,5
41097001;ROMORANTIN;83;08;54,4;19,3
41097001;ROMORANTIN;83;09;55,4;15,6
41097001;ROMORANTIN;83;10;70,2;12,2
41097001;ROMORANTIN;83;11;64,2;7,6
41097001;ROMORANTIN;83;12;66,4;4,9
41097001;ROMORANTIN;83;13;695,7;11,6
41281001;BLOIS;119;01;52,5;4,6
41281001;BLOIS;119;02;46,4;5,1
41281001;BLOIS;119;03;47,1;8,1
41281001;BLOIS;119;04;50,8;10,6
41281001;BLOIS;119;05;61,2;14,1
41281001;BLOIS;119;06;51,5;17,6
41281001;BLOIS;119;07;51,7;19,8
41281001;BLOIS;119;08;42,1;19,8
41281001;BLOIS;119;09;49,3;16,3
41281001;BLOIS;119;10;62,0;12,5
41281001;BLOIS;119;11;62,1;7,8
41281001;BLOIS;119;12;64,7;5,0
41281001;BLOIS;119;13;641,4;11,8
42005001;ST ETIENNE-BOUTHEON;395;01;38,3;3,8
42005001;ST ETIENNE-BOUTHEON;395;02;30,3;4,5
42005001;ST ETIENNE-BOUTHEON;395;03;33,9;7,8
42005001;ST ETIENNE-BOUTHEON;395;04;55,0;10,7
42005001;ST ETIENNE-BOUTHEON;395;05;81,5;14,6
42005001;ST ETIENNE-BOUTHEON;395;06;80,8;18,5
42005001;ST ETIENNE-BOUTHEON;395;07;77,2;20,7
42005001;ST ETIENNE-BOUTHEON;395;08;72,8;20,6
42005001;ST ETIENNE-BOUTHEON;395;09;70,3;16,4
42005001;ST ETIENNE-BOUTHEON;395;10;76,2;12,7
42005001;ST ETIENNE-BOUTHEON;395;11;73,0;7,6
42005001;ST ETIENNE-BOUTHEON;395;12;39,0;4,6
42005001;ST ETIENNE-BOUTHEON;395;13;728,3;11,9
43062001;LE PUY-LOUDES;833;01;38,6;1,4
43062001;LE PUY-LOUDES;833;02;28,9;1,9
43062001;LE PUY-LOUDES;833;03;33,6;5,1
43062001;LE PUY-LOUDES;833;04;58,5;7,7
43062001;LE PUY-LOUDES;833;05;73,8;11,5
43062001;LE PUY-LOUDES;833;06;74,4;15,4
43062001;LE PUY-LOUDES;833;07;71,4;17,7
43062001;LE PUY-LOUDES;833;08;61,0;17,5
43062001;LE PUY-LOUDES;833;09;68,5;13,5
43062001;LE PUY-LOUDES;833;10;67,2;10,0
43062001;LE PUY-LOUDES;833;11;65,1;5,0
43062001;LE PUY-LOUDES;833;12;41,4;2,2
43062001;LE PUY-LOUDES;833;13;682,4;9,1
44020001;NANTES-BOUGUENAIS;26;01;87,9;6,4
44020001;NANTES-BOUGUENAIS;26;02;67,5;6,7
44020001;NANTES-BOUGUENAIS;26;03;58,4;9,2
44020001;NANTES-BOUGUENAIS;26;04;58,3;11,4
44020001;NANTES-BOUGUENAIS;26;05;61,0;14,7
44020001;NANTES-BOUGUENAIS;26;06;48,5;17,8
44020001;NANTES-BOUGUENAIS;26;07;44,2;19,7
44020001;NANTES-BOUGUENAIS;26;08;50,3;19,8
44020001;NANTES-BOUGUENAIS;26;09;59,5;17,1
44020001;NANTES-BOUGUENAIS;26;10;88,8;13,5
44020001;NANTES-BOUGUENAIS;26;11;94,1;9,4
44020001;NANTES-BOUGUENAIS;26;12;101,0;6,7
44020001;NANTES-BOUGUENAIS;26;13;819,5;12,7
44103001;ST NAZAIRE-MONTOIR;3;01;87,7;6,6
44103001;ST NAZAIRE-MONTOIR;3;02;68,3;6,9
44103001;ST NAZAIRE-MONTOIR;3;03;58,6;9,1
44103001;ST NAZAIRE-MONTOIR;3;04;56,6;11,2
44103001;ST NAZAIRE-MONTOIR;3;05;54,9;14,5
44103001;ST NAZAIRE-MONTOIR;3;06;40,0;17,5
44103001;ST NAZAIRE-MONTOIR;3;07;38,6;19,3
44103001;ST NAZAIRE-MONTOIR;3;08;44,1;19,2
44103001;ST NAZAIRE-MONTOIR;3;09;63,4;16,7
44103001;ST NAZAIRE-MONTOIR;3;10;87,7;13,5
44103001;ST NAZAIRE-MONTOIR;3;11;95,4;9,6
44103001;ST NAZAIRE-MONTOIR;3;12;96,7;7,1
44103001;ST NAZAIRE-MONTOIR;3;13;792,0;12,6
45055001;ORLEANS;123;01;48,1;4,4
45055001;ORLEANS;123;02;44,9;4,9
45055001;ORLEANS;123;03;44,2;7,9
45055001;ORLEANS;123;04;47,2;10,6
45055001;ORLEANS;123;05;63,0;14,2
45055001;ORLEANS;123;06;51,0;17,5
45055001;ORLEANS;123;07;57,2;19,7
45055001;ORLEANS;123;08;50,5;19,7
45055001;ORLEANS;123;09;51,3;16,1
45055001;ORLEANS;123;10;59,3;12,4
45055001;ORLEANS;123;11;60,3;7,7
45055001;ORLEANS;123;12;58,5;4,8
45055001;ORLEANS;123;13;635,5;11,7
46127001;GOURDON;260;01;64,7;5,5
46127001;GOURDON;260;02;50,8;6,2
46127001;GOURDON;260;03;61,0;9,5
46127001;GOURDON;260;04;82,6;12,0
46127001;GOURDON;260;05;82,2;15,6
46127001;GOURDON;260;06;76,2;19,0
46127001;GOURDON;260;07;54,7;21,0
46127001;GOURDON;260;08;63,2;21,2
46127001;GOURDON;260;09;73,7;17,6
46127001;GOURDON;260;10;70,5;14,1
46127001;GOURDON;260;11;76,2;8,8
46127001;GOURDON;260;12;67,2;6,1
46127001;GOURDON;260;13;823,0;13,1
47091001;AGEN-LA GARENNE;58;01;59,6;6,1
47091001;AGEN-LA GARENNE;58;02;44,2;6,9
47091001;AGEN-LA GARENNE;58;03;49,0;10,1
47091001;AGEN-LA GARENNE;58;04;70,0;12,6
47091001;AGEN-LA GARENNE;58;05;73,3;16,3
47091001;AGEN-LA GARENNE;58;06;62,2;19,8
47091001;AGEN-LA GARENNE;58;07;49,4;21,9
47091001;AGEN-LA GARENNE;58;08;50,4;22,0
47091001;AGEN-LA GARENNE;58;09;60,6;18,6
47091001;AGEN-LA GARENNE;58;10;58,7;14,9
47091001;AGEN-LA GARENNE;58;11;70,1;9,6
47091001;AGEN-LA GARENNE;58;12;60,7;6,6
47091001;AGEN-LA GARENNE;58;13;708,2;13,8
48095005;MENDE;932;01;;
48095005;MENDE;932;02;;
48095005;MENDE;932;03;;
48095005;MENDE;932;04;;
48095005;MENDE;932;05;;
48095005;MENDE;932;06;;
48095005;MENDE;932;07;;
48095005;MENDE;932;08;;
48095005;MENDE;932;09;;
48095005;MENDE;932;10;;
48095005;MENDE;932;11;;
48095005;MENDE;932;12;;
48095005;MENDE;932;13;;
49020001;BEAUCOUZE;50;01;69,9;6,0
49020001;BEAUCOUZE;50;02;54,4;6,4
49020001;BEAUCOUZE;50;03;52,8;9,0
49020001;BEAUCOUZE;50;04;54,7;11,3
49020001;BEAUCOUZE;50;05;59,4;14,7
49020001;BEAUCOUZE;50;06;48,7;18,1
49020001;BEAUCOUZE;50;07;45,0;20,0
49020001;BEAUCOUZE;50;08;48,2;20,1
49020001;BEAUCOUZE;50;09;56,5;16,9
49020001;BEAUCOUZE;50;10;71,9;13,4
49020001;BEAUCOUZE;50;11;72,9;9,1
49020001;BEAUCOUZE;50;12;74,9;6,3
49020001;BEAUCOUZE;50;13;709,3;12,6
49188001;MARCE;53;01;67,3;
49188001;MARCE;53;02;52,9;
49188001;MARCE;53;03;50,3;
49188001;MARCE;53;04;54,2;
